time;;;bed1;;;bed2;;;bed3;;;bed4;;;bed1_lp;;;bed2_lp;;;bed3_lp;;;bed4_lp;;;eq_left;;;ecg;;;meds;;;phone;;;people_together
1673;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{3, 4}]
1674;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{3, 4}]
1675;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{3, 4}]
1676;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{3, 4}]
1677;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{3, 4}]
1678;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{3, 4}]
1679;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{3, 4}]
1680;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 3}]
1681;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{2, 3}]
1682;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{2, 3}]
1683;;;1;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{2, 3}]
1684;;;1;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{2, 3}]
1685;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1686;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1687;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1688;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1689;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1690;;;1;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1691;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{3, 4}]
1692;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{3, 4}]
1693;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{3, 4}]
1694;;;1;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1695;;;1;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1696;;;1;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1697;;;1;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1698;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1699;;;1;;;0;;;1;;;1;;;0;;;0;;;0;;;2;;;0;;;0;;;0;;;0;;;[{0, 2, 3}]
1700;;;1;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1701;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{2, 3}]
1702;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1703;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1704;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{0, 4, 5}]
1705;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{0, 4, 5}]
1706;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1707;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1708;;;1;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1709;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1710;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{3, 5}]
1711;;;1;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1712;;;1;;;0;;;1;;;1;;;0;;;0;;;0;;;2;;;0;;;0;;;0;;;0;;;[{0, 3}]
1713;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 3}]
1714;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 3}]
1715;;;2;;;0;;;1;;;3;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 3, 5}]
1716;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1717;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1718;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1719;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1720;;;1;;;1;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1721;;;1;;;0;;;1;;;2;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1722;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 3}]
1723;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1724;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{0, 4}]
1725;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 2}]
1726;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 2}]
1727;;;1;;;0;;;1;;;3;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{1, 2, 4}, {0, 3}]
1728;;;1;;;0;;;2;;;3;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 2, 3}, {0, 4}]
1729;;;1;;;0;;;2;;;3;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 3, 4}, {0, 2}]
1730;;;1;;;0;;;2;;;3;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 3}, {2, 4}]
1731;;;1;;;0;;;2;;;3;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 3, 4}, {0, 2}]
1732;;;1;;;0;;;2;;;3;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 2, 3}, {0, 4}]
1733;;;1;;;0;;;2;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 3}, {2, 4}]
1734;;;1;;;0;;;2;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;[{2, 4, 5}, {1, 3}]
1735;;;1;;;0;;;2;;;2;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;[{2, 4}, {3, 5}]
1736;;;1;;;0;;;2;;;2;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;[{1, 4}, {3, 5}]
1737;;;0;;;0;;;2;;;2;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;[{0, 4}, {3, 5}]
1738;;;0;;;0;;;2;;;2;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;[{0, 5}, {1, 4}]
1739;;;0;;;0;;;2;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{2, 3}, {4, 5}]
1740;;;1;;;0;;;2;;;3;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{2, 3, 5}, {0, 4}]
1741;;;0;;;0;;;1;;;3;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 2, 4}]
1742;;;0;;;0;;;2;;;2;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{0, 3}, {1, 2}]
1743;;;0;;;0;;;2;;;2;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{0, 1}, {3, 4}]
1744;;;0;;;0;;;2;;;3;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{0, 1, 5}, {2, 3}]
1745;;;0;;;1;;;0;;;3;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 2, 3}]
1746;;;1;;;0;;;2;;;3;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 2, 5}, {3, 4}]
1747;;;1;;;0;;;2;;;3;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 1, 4}, {2, 3}]
1748;;;1;;;0;;;2;;;3;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 2, 4}]
1749;;;1;;;0;;;2;;;3;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 3, 4}]
1750;;;1;;;0;;;2;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 2}, {3, 4}]
1751;;;0;;;0;;;2;;;2;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;[{0, 2}, {3, 4}]
1752;;;0;;;0;;;2;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 2}]
1753;;;0;;;0;;;2;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 2}]
1754;;;0;;;0;;;2;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 2}]
1755;;;0;;;0;;;2;;;2;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{2, 3, 4}, {0, 1}]
1756;;;0;;;0;;;2;;;2;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{1, 2, 4}, {0, 3}]
1757;;;0;;;0;;;2;;;2;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{0, 3, 4}]
1758;;;0;;;0;;;2;;;2;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{0, 1, 3}]
1759;;;0;;;0;;;2;;;2;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;[{1, 2, 5}, {0, 3, 4}]
1760;;;0;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;2;;;0;;;0;;;0;;;[{1, 3, 5}, {0, 2, 4}]
1761;;;0;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;2;;;0;;;0;;;0;;;[{1, 4, 5}, {0, 2, 3}]
1762;;;0;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;2;;;0;;;0;;;0;;;[{2, 4, 5}, {0, 1}]
1763;;;0;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;2;;;0;;;0;;;0;;;[{3, 4, 5}, {0, 1}]
1764;;;0;;;0;;;1;;;3;;;0;;;0;;;0;;;1;;;2;;;0;;;0;;;0;;;[{2, 4, 5}, {0, 1, 3, 6}]
1765;;;0;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;[{1, 2, 4}, {0, 3}]
1766;;;0;;;0;;;2;;;2;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;[{2, 3}, {4, 5}]
1767;;;0;;;0;;;0;;;2;;;0;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;[{3, 4}]
1768;;;0;;;0;;;0;;;2;;;0;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;[{1, 3, 4}]
1769;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;2;;;1;;;0;;;0;;;0;;;[{0, 2, 4}]
1770;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;2;;;1;;;0;;;0;;;0;;;[{0, 3, 4}]
1771;;;0;;;0;;;1;;;2;;;0;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;[{1, 3, 4, 5}]
1772;;;0;;;0;;;1;;;1;;;0;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;[{0, 3}]
1773;;;0;;;0;;;0;;;2;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[]
1774;;;0;;;0;;;0;;;3;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{3, 4, 5}]
1775;;;0;;;0;;;0;;;3;;;0;;;0;;;2;;;0;;;0;;;0;;;0;;;0;;;[]
1776;;;0;;;0;;;0;;;2;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{1, 2}]
1777;;;0;;;0;;;0;;;2;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{1, 2}]
1778;;;0;;;0;;;0;;;2;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{1, 2}]
1779;;;0;;;0;;;0;;;1;;;0;;;0;;;2;;;2;;;0;;;0;;;0;;;0;;;[{0, 2}, {1, 4}]
1780;;;0;;;0;;;0;;;1;;;0;;;0;;;2;;;2;;;0;;;0;;;0;;;0;;;[{0, 1}, {2, 3}]
1781;;;0;;;0;;;0;;;2;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{0, 3}]
1782;;;0;;;0;;;0;;;2;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{0, 2}, {1, 3}]
1783;;;0;;;0;;;1;;;2;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;[{0, 3}, {1, 2}]
1784;;;0;;;0;;;1;;;3;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;[{0, 3}, {1, 2}, {4, 5}]
1785;;;0;;;0;;;0;;;2;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{0, 3}, {1, 2}]
1786;;;0;;;0;;;0;;;2;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{0, 2}, {1, 3}]
1787;;;0;;;0;;;0;;;2;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{0, 3}, {1, 2}]
1788;;;0;;;0;;;0;;;2;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{0, 1}, {2, 3}]
1789;;;0;;;0;;;0;;;2;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{0, 2, 4}]
1790;;;0;;;0;;;0;;;2;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{1, 2, 4}, {0, 3}]
1791;;;0;;;0;;;0;;;2;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{1, 2}, {3, 4}]
1792;;;0;;;0;;;0;;;1;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{1, 2}, {3, 4}]
1793;;;0;;;0;;;0;;;1;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{1, 3}, {2, 4}]
1794;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{1, 3}]
1795;;;0;;;0;;;0;;;2;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{0, 3}]
1796;;;0;;;0;;;0;;;1;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{0, 3}, {1, 2}]
1797;;;0;;;0;;;0;;;1;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{0, 2}, {1, 3}]
1798;;;0;;;0;;;0;;;1;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{0, 3}, {1, 2}]
1799;;;0;;;0;;;0;;;2;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{0, 2}, {1, 3}]
1800;;;0;;;0;;;0;;;2;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{0, 3}, {1, 2}]
1801;;;0;;;0;;;0;;;2;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{0, 3}, {1, 2}]
1802;;;0;;;0;;;0;;;2;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{0, 3}, {1, 2}]
1803;;;0;;;0;;;0;;;2;;;0;;;0;;;2;;;2;;;0;;;0;;;0;;;0;;;[{0, 1}, {2, 3}, {4, 5}]
1804;;;0;;;0;;;0;;;2;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{0, 3}, {1, 2}]
1805;;;0;;;0;;;0;;;2;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{0, 2}, {1, 3}]
1806;;;0;;;0;;;0;;;2;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{0, 2}, {1, 3}]
1807;;;0;;;0;;;0;;;2;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{0, 2}, {1, 3}]
1808;;;0;;;0;;;0;;;2;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{0, 3}, {1, 2}]
1809;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;2;;;0;;;0;;;0;;;0;;;[{0, 3}, {1, 2}]
1810;;;0;;;0;;;0;;;1;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{0, 3}, {1, 2}]
1811;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{2, 3}]
1812;;;0;;;0;;;1;;;0;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{2, 3}]
1813;;;0;;;0;;;1;;;0;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{1, 3}]
1814;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{1, 2, 3}]
1815;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{1, 2, 3}]
1816;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{1, 2, 3}]
1817;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{1, 3}]
1818;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{1, 3}]
1819;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{1, 3}]
1820;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{1, 3}]
1821;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{1, 2}]
1822;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{1, 2}]
1823;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{1, 2}]
1824;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{1, 3}]
1825;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{1, 3}]
1826;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{1, 2}]
1827;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{1, 2}]
1828;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{1, 2}]
1829;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{1, 2}]
1830;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{1, 2, 3}]
1831;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{1, 3}]
1832;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{1, 2}]
1833;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{1, 2}]
1834;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{1, 2}]
1835;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{1, 2}]
1836;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{0, 2}]
1837;;;0;;;0;;;0;;;1;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{0, 2}]
1838;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{0, 2}]
1839;;;0;;;0;;;0;;;1;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{0, 2}]
1840;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{0, 2}]
1841;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{1, 2}]
1842;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{1, 3}]
1843;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;[{0, 2, 3}]
1844;;;0;;;0;;;1;;;0;;;0;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;[{0, 2, 3}]
1845;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;[]
1846;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;1;;;0;;;1;;;0;;;0;;;[{1, 3}]
1847;;;0;;;0;;;1;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;1;;;0;;;[]
1848;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;1;;;1;;;1;;;1;;;0;;;[{1, 2}]
1849;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;1;;;0;;;1;;;0;;;[{3, 4}]
1850;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;1;;;0;;;1;;;0;;;[{3, 4}]
1851;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;1;;;1;;;0;;;1;;;1;;;[{0, 4}]
1852;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;1;;;1;;;0;;;1;;;1;;;[{3, 4}]
1853;;;0;;;0;;;2;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;1;;;[]
1854;;;0;;;0;;;1;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;1;;;1;;;[]
1855;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;1;;;1;;;[]
1856;;;0;;;0;;;1;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;1;;;1;;;[]
1857;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;1;;;1;;;[]
1858;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;1;;;1;;;[]
1859;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;1;;;1;;;[]
1860;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;1;;;1;;;[]
1861;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;1;;;1;;;[]
1862;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;1;;;1;;;[]
1863;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;1;;;1;;;[]
1864;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;1;;;1;;;[]
1865;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;1;;;1;;;[]
1866;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;1;;;1;;;[]
1867;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;1;;;1;;;[]
1868;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;[]
1869;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;[{2, 3}]
1870;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;[{1, 3}]
1871;;;0;;;0;;;0;;;2;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;[{1, 3}]
1872;;;0;;;0;;;0;;;2;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;[{1, 3}]
1873;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;[{2, 3}]
1874;;;0;;;0;;;0;;;2;;;0;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;[{1, 2, 3}]
1875;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;[{2, 3}]
1876;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;1;;;0;;;1;;;0;;;0;;;[{2, 3}]
1877;;;0;;;0;;;0;;;2;;;0;;;1;;;1;;;0;;;0;;;1;;;0;;;0;;;[{3, 4}]
1878;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;[{0, 4}]
1879;;;0;;;0;;;0;;;0;;;1;;;0;;;1;;;0;;;1;;;0;;;0;;;0;;;[]
1880;;;0;;;1;;;0;;;1;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;[]
1881;;;0;;;0;;;1;;;1;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;[{0, 2}]
1882;;;0;;;0;;;1;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;[{0, 2}]
1883;;;0;;;0;;;1;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;[{0, 2}]
1884;;;0;;;0;;;1;;;1;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;[{0, 2}]
1885;;;0;;;0;;;1;;;1;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;[{0, 3}]
1886;;;0;;;0;;;1;;;1;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;[{0, 3}]
1887;;;0;;;0;;;1;;;1;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;[{1, 3}]
1888;;;0;;;0;;;1;;;1;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;[{1, 3}]
1889;;;0;;;0;;;1;;;0;;;1;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;[{1, 2}]
1890;;;0;;;0;;;1;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;[{0, 2}]
1891;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;[{1, 2}]
